id,predicted_price
7228500037,476197.6
808300090,461140.88
2493200215,521749.44
5035300255,711481.6
3380900160,393301.66
3630000130,430086.34
7300400670,279287.88
6798100070,348924.03
8078400010,569008.7
5566100060,509248.2
2768200212,490655.88
4035900060,607110.8
9460000110,366436.6
7199320190,610486.4
2225039081,487067.44
9512200050,614140.1
2634500085,328354.72
3654800200,300521.66
2724079090,1068521.4
2597520720,751507.4
3034200426,393192.12
984000130,296893.88
7852020670,453940.0
7923500060,717550.25
2310030510,295063.34
2205500540,477983.44
2493200015,441622.44
7853361420,568015.94
5652600605,584088.3
5285200020,296987.03
9406530150,378050.9
5706300020,479283.9
3278602490,427146.94
7197000100,567207.25
4447300008,577717.44
7899800045,247522.55
9250900095,343904.5
9268851740,614771.25
8682261440,512455.3
7284900385,785169.44
8079040300,434300.38
2225300585,383391.8
3223039013,442073.72
2013801350,249763.12
4055701110,852003.3
3578401770,442358.8
4046500720,520296.03
6145601745,312934.2
5207200195,667622.7
1972201856,531877.2
7212680080,250681.38
7277100510,699974.3
522079022,495025.06
5605000440,832488.1
6632300230,349353.22
8815400165,629002.1
6708200320,550229.2
2426059076,601165.56
3260200200,572429.5
2770601741,501496.47
4338800500,230824.6
9201000320,839572.1
7655900038,323477.75
3625059140,581381.8
4222310010,207837.45
2114700115,292162.75
3291800710,328966.53
9406590010,431642.84
3025059124,2884583.0
7972601250,375427.75
930000470,804292.25
6690500060,516023.6
16000015,192902.75
5693501102,577826.0
8079040490,465535.72
7225000155,364627.38
8819900170,767157.25
7972601270,311422.38
1224069074,740678.75
5126900321,334687.62
3438501860,277597.16
2822069080,384815.66
1656600310,549860.94
3856900507,1279455.5
1626069139,491695.78
2524049257,1455069.8
3904960150,526070.3
7214820610,487688.88
7977201845,557468.5
2428100080,778090.94
2202500135,442745.84
1523550220,649932.56
2313900610,457880.5
4123840050,386190.28
2125059124,1040224.44
1225039067,508244.8
6431500283,444478.7
2473380010,296623.3
5694501195,395273.12
2881700046,375369.4
6837820330,321837.97
2337300370,196031.94
3876540630,239957.39
626059317,367522.6
3374500520,326592.7
7228501903,397767.44
4019300051,478231.03
4232902615,679143.94
3546000090,246540.84
8127700215,750161.2
3438501100,321108.28
1769600066,652276.0
8146100610,616303.4
3052700695,570406.06
7954310210,586144.56
3761700053,2099481.5
1320069179,313294.3
1331900410,840182.44
7303100210,346210.3
2464400285,521493.75
6163901150,330878.28
8955800045,346891.47
2314300200,419239.66
9528104360,445729.22
4177100005,611553.94
8856960260,338016.56
1828001220,690711.1
3066400710,672216.25
624110610,970544.0
4040800260,407229.75
5019500215,511258.38
2481630180,853798.5
7203170190,657152.44
510001280,800700.56
9430110120,708564.5
1565950030,324656.2
9828202255,832178.56
3878900270,413681.34
8091600080,200163.33
1112000035,303965.53
2228900270,295144.97
6648701740,303250.94
1245003740,638844.75
2174503441,540920.2
7708250010,313804.16
6072300110,604472.9
2329800140,257024.14
1494300040,549842.56
3832050130,298034.56
7203100730,838028.25
7199330170,485657.4
7785000220,769122.75
1250201175,402191.8
4054500180,1123758.1
7905200061,464140.2
3751604895,196969.31
5220300140,293172.28
3323059027,306469.1
8651611980,896749.06
8673400190,551512.6
1668500100,783612.0
1023059365,490960.12
3308030060,335554.34
4232400860,905154.75
2144800615,252134.81
1568100920,1482342.8
9406510040,450016.7
2923049421,344733.97
1051000040,1543818.6
2077700042,636199.4
9423800030,258726.22
9818700455,599508.06
7133300675,334515.62
4113800550,666780.9
5553300375,1605345.0
2025701530,276815.94
7942601155,420447.25
7524300020,257394.78
2520069100,296728.0
5412300410,217874.78
7504110760,766717.7
2594200350,424771.34
2722059013,214221.16
8078430480,545246.4
1423069162,495902.06
8856001090,154435.81
7000100631,747804.0
4222200280,233598.95
7971300050,630462.1
2009001600,226340.6
6619910140,627850.25
2877100985,567741.94
1196000007,352136.88
1330850130,731206.0
6664900410,269158.75
1231001110,347369.5
9235900030,275729.38
9407101840,324572.9
9523103001,440986.5
2149800278,316483.2
7234601198,607167.56
9476700035,379740.56
9297301065,618971.06
518500700,898378.9
7843500090,337542.06
6056110780,321047.66
2345700260,337720.1
3509600070,248247.36
1431700280,348939.0
1623049174,270350.88
3024089049,348351.8
7853340450,408542.97
7732410360,757933.3
1446800995,307533.62
2946000285,230891.3
425079100,437694.94
3876313040,429609.2
1762600260,955409.6
1925069121,1020119.25
7443000480,765936.44
7820000015,362755.12
4027701253,486794.84
2826049165,376220.94
5426300060,954871.3
1278000210,149195.6
923000270,337228.97
7657600005,255817.33
3024079057,388553.12
3276180020,314344.2
7304300760,300046.25
3908100020,511748.62
8835400805,733651.5
4051150070,209616.22
3904930530,478634.38
6163900971,355604.78
7942600310,421037.06
4365700330,251906.48
423059207,279414.12
3992700265,313741.3
7177300090,481337.84
2540820010,572727.06
5700002510,833723.6
5201000030,555604.44
7631800015,1767028.5
2922702965,644621.44
1525059198,891654.6
1245003160,714538.75
3810000455,331412.0
7855600080,659355.9
5701500030,1120330.6
7504020400,638570.6
1402600570,311168.25
7575610760,256908.97
8731990370,389523.3
5021900090,790745.2
290000075,458972.6
2841500010,482310.62
3955900830,426655.56
7852110140,551372.2
1311400350,255609.56
7773800015,549865.1
4123400320,546141.5
2725069157,824725.06
666000143,895373.25
5101408678,519514.12
6371000026,389273.78
2024059084,573548.6
7283900036,326208.25
8881900230,747570.1
3959400135,342974.66
7696610270,231909.08
1689400150,961303.75
5103900015,397021.94
1441000350,473421.4
5101408735,334773.16
3126059027,1660406.6
2320069014,422259.9
9541600015,628680.06
8682320420,761779.75
1562200090,581560.94
3395070980,530535.7
7349600230,246226.69
522049122,280341.66
869700060,298087.44
811000055,1331714.2
1221059176,323647.47
1523059103,421651.06
2025760210,660520.8
9218400088,316513.38
8682292020,459419.7
2623089135,409304.62
3758900259,1172442.8
524069049,558031.25
3121500150,833543.1
5581400080,806664.3
8087800020,454141.34
4070700290,844843.44
3296000170,677695.94
9238500040,566971.44
2744600040,352236.3
6813600380,602424.7
6140100150,445085.28
2201500555,449264.56
2600110250,611848.5
4337000275,149370.7
1186000150,609321.3
1972201963,519223.88
1105000745,317544.66
2887700560,592290.8
4039700080,605984.0
522049104,304701.56
4202400078,247729.89
7520000695,199964.12
7714000310,403926.94
4319200060,645769.56
8624700015,598877.75
5104520610,323105.9
2354300845,345374.0
3824100291,457180.16
6151800612,258059.16
5454200080,878997.7
6413600290,359279.5
2131200065,305056.3
1459920010,279394.97
50300090,418907.53
2326300090,604806.75
7714000070,403926.94
3630180500,1018046.25
1727850340,1118753.8
8691430330,956561.1
2310030390,259117.11
5561400610,551379.56
7010701016,484848.0
7883605915,248346.1
1282300995,368768.97
4040700310,490536.12
3353400435,227891.62
2143701015,478483.75
255450020,386257.3
1020069017,353390.4
4038200120,505970.88
9284801100,330746.1
1965200075,656551.7
847100047,538594.5
4038700720,519211.0
6815100085,824991.75
2508000020,274186.72
255520180,674255.4
6822100750,558719.75
869700050,324031.34
1775801405,534754.4
6600400090,233184.06
7202330270,429018.78
1683400165,756579.25
2625069070,951217.56
7625702440,452512.75
3388000640,232838.52
1899400365,279519.4
6899990200,876195.6
5569700020,883384.44
986000045,309993.25
3293700221,305107.5
3764800250,377616.34
2291400566,356448.88
4219401236,1492794.0
4239400840,164727.73
7211400990,229408.22
7696500280,187420.11
7215721070,519002.6
3204850140,342404.7
4322200220,756563.4
2566300100,1150432.5
1944900090,449435.53
6648500390,307680.3
7385300020,775688.25
1704900135,335936.34
2877100655,839718.6
2726079098,545035.3
7625703800,428831.03
318300040,593348.6
7922800190,552775.3
2023049361,231710.56
8946400210,465192.66
6071600450,547526.06
4343800100,409421.75
1443300140,417458.66
1024039001,771932.75
2767704860,544875.25
7234600851,631726.0
644200065,869536.2
7784400035,696758.1
3826000560,228143.22
9272202260,494900.0
263000253,429915.34
3621059043,559212.3
240000130,519200.1
1352300120,219661.94
7849200861,293909.66
2487700130,521818.6
1796100140,284675.78
7234601221,528060.3
8651710190,475766.38
2916200091,505210.97
1232000915,517737.03
1545801970,273543.2
3211200420,325407.25
7686204675,198783.38
3141600210,183552.28
3959401284,467988.44
2113700825,251222.73
3876000710,398737.06
522069022,461945.9
3214200070,330481.25
1221039156,291527.03
259600790,437572.25
785000040,476668.3
8138870470,506585.97
2596300035,277392.06
540100057,1551987.9
3073500045,535632.25
5363200266,408505.2
8682261650,514168.2
3224510080,871704.1
3211270160,436413.25
9269200520,166383.48
293810190,481210.25
4197400043,328117.12
3026079031,323725.25
5332200405,936327.4
2473411210,315265.56
9268200315,526116.94
8123500050,595873.2
3221069091,507624.3
2485000165,663138.94
4058800215,525859.1
1926059039,773904.5
2533300680,890998.4
3343903640,312621.56
5700003705,1334518.8
2023049372,412588.4
4058800830,518790.28
3333002302,370552.8
2944500340,288886.44
1982200790,553157.1
8929000270,519031.28
8122101440,297773.47
7525530470,797518.1
9332800020,680270.5
3878900525,228010.11
5420300210,254463.48
9232900165,341174.2
6414100026,410348.56
3013300660,831389.25
7954300120,565866.25
1081200360,348229.56
2877102345,531300.25
2202500255,444204.1
7984400050,217828.44
9558020380,477833.94
7812801850,215201.97
8944460020,366280.78
2306400040,551216.06
8649400410,332817.66
7889602020,222843.81
2041000025,513722.16
871001484,619403.3
2767602141,517730.12
3630180470,833450.94
2769602140,542970.44
2473250280,339829.5
5422560660,499736.66
3756600240,362367.5
8651600160,777766.75
7202300540,855547.6
8961950250,452162.06
3303000130,451688.8
798000062,282017.9
1695900150,793523.75
1604730150,502615.88
4136930310,376849.0
8835401250,1345045.9
8665900328,395745.75
9262800255,227895.11
1853080570,816306.1
5556300114,825833.25
9517200290,456389.5
4037200295,457942.06
7417100123,379809.38
2620069077,214455.0
7922720040,697840.75
558100090,465512.2
257000037,250098.02
3319500385,462497.8
9297301520,339306.8
3580900090,348813.9
1321039076,160686.84
7227801581,289354.1
9407001620,294872.06
2130400150,324176.3
2312400200,236672.62
4046700210,377187.7
1193000480,865172.9
1492800296,604524.2
3013300017,389517.38
3630240140,653417.9
1049010390,351576.2
9320900420,144726.3
4315700060,429388.4
2591010290,342340.38
323089085,593919.8
6600400270,200817.81
2919701105,497978.3
7202360670,890102.4
8927600100,778107.25
3211700045,598669.4
4027701326,506568.6
1601600195,257949.4
7853280350,794570.25
3629970130,706317.2
7203120020,788780.2
9542900190,365523.56
8035350120,492590.84
1238501184,941056.75
251200240,497407.78
8945300200,187309.69
2162000160,1035692.8
5466310060,223088.78
1239400064,863680.75
5205000020,342125.28
1720800305,734733.25
7280300375,653346.8
2095800400,456241.97
7852010950,549663.25
1428001160,466171.47
9528104910,722208.4
8644210470,873264.25
7923300310,495108.2
254000100,639634.8
1931300688,475653.4
7007700030,465337.3
422049178,215738.72
422069067,383123.16
2923049393,407125.28
930000305,461550.03
2461900448,506976.0
2610100020,285861.94
2895550050,245985.4
7701700040,275939.56
2460900020,443416.84
9827700105,554267.6
1005000240,283459.12
7200001254,523345.12
866400040,518602.8
305000170,661463.9
2260800110,910579.0
3442000127,706049.1
5253300437,474843.03
7576700150,1032723.06
5469501410,487863.3
5104531120,705181.75
723049434,280178.88
622069006,1103965.5
2517101200,310292.6
8159620160,240562.52
5561300640,412679.3
3317010130,235489.48
4364200250,403222.25
8732300060,715241.0
5603700025,721295.6
3585900190,1025153.56
3996900575,277059.44
8731801260,236549.86
3810000860,335005.34
5700003585,1922728.6
6332000050,440741.8
9286100250,453295.4
9471201110,935251.1
9290800050,539161.9
7300200400,632132.2
526069024,820964.6
1454600156,1017252.4
3904980360,506440.6
2626119062,236771.28
8651730290,446094.1
7611200195,675096.4
1919800260,545694.25
6632900354,293232.7
3972900195,320526.7
5151600170,290995.38
7016000440,439507.78
871000435,759721.5
9578060540,499097.5
2332700060,791375.1
766000240,286814.4
4363700200,339859.3
7100000250,342141.6
2781250560,208919.52
2781250100,360850.12
5419800220,257426.95
7147600245,256699.56
2926069083,917781.2
6189200125,773278.9
9542830160,306687.5
5152200020,270085.72
9412900045,444946.5
6600410480,189627.02
6979970080,546158.1
5636010280,289130.38
1732801300,1032391.25
5561401530,475026.47
9578500510,346691.06
7304300906,298759.1
1223089077,567051.44
721049207,264254.72
8691330310,856150.8
1523069204,428221.7
3188100105,603220.4
6608500290,390460.94
2891400410,324217.12
7663700551,305870.22
5413200140,243042.84
425069139,623649.6
6713700155,358751.2
2767603505,435203.38
7789000080,239150.02
9211500620,234579.89
3750604417,231785.7
7922800320,557760.44
1471620240,363189.88
2222059052,326919.9
9551200270,988134.9
2767603160,504800.16
9406710060,376496.25
8929000250,389300.88
5538300120,426347.25
2223069120,438526.8
1652500060,1795156.5
8564500240,424872.22
3629700120,604786.56
3943600070,413567.34
4171200025,302950.03
2425049063,4116533.2
9828701650,390493.75
3581000340,369319.4
8100900015,375233.75
2125059161,1104259.2
304000380,204810.84
8146200070,1326953.8
686530170,600171.06
2917200645,438143.06
9547200530,785618.9
2122059199,491837.9
1150000740,636504.6
5706200060,328920.44
9265410010,229476.05
4083800555,523381.06
6152900332,330472.12
2520900301,231144.0
9828200790,508750.62
1657530180,307397.28
7471900045,251579.73
9828200460,389072.25
1775900140,460446.53
6139800430,496624.75
7214400005,499163.2
5332200026,549527.0
9510970300,812611.25
2540830020,418206.2
3392100140,186183.58
1326069191,346829.94
2125059112,902668.6
859000022,354786.06
8854100350,629935.6
121059007,207681.12
7977201707,563674.06
3859900060,2677905.0
8815400735,723279.5
705700530,352436.25
6600780130,362748.53
6378500105,395411.5
8143000310,456332.06
2877102330,707693.4
3526039074,561921.7
2115510300,240278.66
3024059014,1717687.6
2141330360,572145.7
546000400,540855.2
2071500011,433462.88
7972000240,218632.62
7016200460,444569.84
6204200180,422047.34
1552100135,1164893.0
88000173,401647.16
2581900235,786870.25
9211500560,234513.02
621069218,379126.5
1321970240,303576.47
798000630,307399.62
421000285,228097.75
2824600180,833419.1
3832051140,347839.9
1237500105,705757.0
8802400906,271283.75
3166900270,385424.97
3682000060,383709.7
5469700020,270869.88
1245001820,658054.25
9547205660,547393.44
7974700122,721180.1
7550801225,546952.5
1099950050,764078.25
1402900460,310018.38
7636800041,1150232.9
2115720270,249352.58
8651441750,196778.19
3904100035,287985.3
8815400020,613096.1
3303860590,456234.56
5427110040,1245413.4
1782000160,341644.03
6204420290,453499.5
3995700245,286173.44
7955040130,449411.53
1442880650,528684.6
8833510230,879396.0
7283900551,390762.3
4396000180,258695.88
7504021310,729954.7
322059264,243343.2
3654800040,289926.97
2767704777,523328.16
3278602190,346959.97
3236500220,492020.84
3410600100,305335.44
629410180,727906.75
3352402250,185533.97
4363700304,314115.25
7237550130,1253090.6
9808590210,1261161.5
8074200175,279792.25
3463400330,446886.1
6306400140,919386.94
8564950250,524380.25
5381000070,251856.52
9826700697,479298.53
8132700190,468171.0
7943000020,137317.86
9547204675,603424.6
4112100101,548644.1
727500030,688497.5
114101426,341974.9
9274202005,770028.4
1193000380,835976.0
3039000020,499637.06
7852170130,660573.1
2624079010,525459.06
4137010540,290601.3
7576200012,923761.1
1138020020,359594.84
3969300030,207948.28
898000200,202322.03
5153100030,299695.38
5104532030,605845.3
4406000050,221123.75
9274203390,608148.06
8682290360,439922.94
6928600330,267650.8
4139680070,831801.7
6844702690,432959.66
2154970020,1807234.0
4385701285,1136387.8
2426059071,588001.7
2867300160,488353.03
9512500720,540188.1
1773101020,324454.06
8687800100,271830.47
3627800050,1556493.9
1604600227,288274.38
3300701170,416577.75
9250900111,464903.5
7015200790,602685.6
1311100490,248625.25
2469000010,797165.25
1982201596,587218.8
1862700290,354737.7
2586800270,234223.78
9528102772,527853.9
5490210200,479537.2
6669080020,412584.88
179003055,200590.81
1860600535,911941.7
1592000130,604644.1
3905040170,541099.2
9320500080,299953.84
9276200850,480488.9
224069114,601079.56
2260000340,602142.1
5096300130,397207.16
3432500215,373473.7
2600000050,724914.7
8856003839,224713.1
2492200435,430451.12
7855900110,1193170.6
6806100250,327812.2
2770603523,488023.4
1370800515,1755198.0
2726049150,508213.3
1226059161,562314.6
1068000375,3325274.8
9528104109,482887.75
5126310060,515597.6
1951820070,531104.7
1545805980,381477.03
9464700340,950099.7
4319200675,945310.44
7518500885,580748.44
7852020620,490756.5
869700370,347952.06
8643000190,261584.11
8902000267,581338.06
7972602435,265653.3
2050100210,942600.75
6705120540,524250.28
2767601390,588174.44
4141000490,1169887.2
9345400350,725407.75
3222079162,334525.2
7789000120,272184.56
6646200770,764143.8
6666800180,835694.6
1725800280,441833.47
6117500460,1239757.2
5470100220,230646.34
5457300478,487427.56
7550800195,572180.06
7787050180,577896.0
6204430250,502939.06
7640400250,504896.44
624110920,843317.25
3629920140,388071.3
7173700518,738591.56
3210200395,209334.16
2473480560,396368.6
2623089141,444100.75
1423800080,214589.0
2076400050,309403.44
3832060120,322610.8
7702600930,409563.1
5101404555,391643.2
3723800415,447929.75
3356403400,213896.77
9214400125,494080.84
1797500530,535202.9
9551201660,1060928.2
3878900815,357259.88
1760650280,330848.94
5466410030,230311.6
6388930620,524237.78
2331300395,762017.4
9412700160,295190.28
871001611,648734.3
3142600120,587354.9
3995700220,314304.03
2310000280,289350.5
8039900400,413853.4
7504021510,735370.44
1959700445,1648195.5
1556200155,506070.75
3629960590,373250.06
259000240,481902.78
662440020,415757.38
3123049142,507110.44
321100260,723025.0
6840701095,506376.84
3738900165,397260.2
4427100130,351130.84
9238500100,467563.28
6145601810,331724.4
2570300090,388662.8
4017600010,491178.84
1005000220,361464.6
1257202120,564479.4
9527000490,508681.72
8691400080,719178.0
1726069084,462635.0
248000240,200806.7
6113400046,357003.75
2130702350,415686.8
920069052,261746.06
6071300160,623586.6
1623049041,132985.03
9268200285,374764.56
1843100520,373458.72
2887700826,647556.2
9122000385,530134.1
9475700220,380945.88
2804600005,775226.75
2896400300,426014.75
5015000180,675494.4
3630220180,789931.94
8832900780,521369.9
1568100300,459289.6
8718500610,382723.62
4147200140,1270118.8
1973700030,887968.3
8862000075,212457.6
9320990110,294697.78
1151100035,414015.66
2011000010,227019.19
1651500060,995741.56
446000190,742961.0
2344300220,891904.6
523049195,214818.12
9191200015,649321.1
7942601410,666845.1
7137800300,223930.1
7853300280,509670.38
6654700240,330204.62
569000050,613254.6
3584000180,228172.16
2026079055,339835.66
8898700880,279441.84
5075400150,578948.5
8731981360,369701.06
4222500020,228121.69
7996720050,616727.9
4077800094,644673.7
6446200365,570618.25
2824089053,431184.94
1311800220,229097.97
3522049063,538773.3
1721801280,219740.72
6131600240,194563.73
7202310040,603847.2
1123059125,554740.94
646910160,264136.3
5630500005,371377.8
3342100785,326662.78
9547205610,636718.4
1773100123,317625.84
3353400092,297103.2
217500015,386632.12
3649100031,391372.84
7896300150,295020.6
623049185,259722.0
1773100430,340708.6
1781500220,753933.0
3395380200,233099.8
2424059170,2705097.5
4389200765,1615979.0
1543000060,486857.53
6154900005,623549.1
2902200240,514541.47
1442880640,543781.44
8562770490,574317.6
2768300655,606541.4
3432501315,325003.75
5035300570,776850.5
3626039028,398281.75
3876540780,249967.34
327000100,977604.94
7551300065,486679.28
1312920060,232621.89
2215901230,253726.34
6306800010,389622.9
2767700022,537820.5
5589900610,461685.62
4320200020,657044.0
5249804655,666487.75
9238500480,527072.1
3885806565,1234861.5
7905200205,458949.8
5727500102,331371.22
3585220070,405981.5
2078500210,533805.1
1839920050,386226.38
534000080,333241.66
856000255,610488.7
4141010110,1719170.8
9558040820,735230.2
7768700315,1048160.1
2796100640,297753.6
1922059010,200003.61
3448000542,301644.62
3883100220,303417.28
7237301210,279617.0
3893100456,916885.3
9578501110,356379.88
6145601995,388107.97
4024100120,331953.53
8899000050,359344.25
3396820010,585672.94
6749700117,369526.56
1954400060,498278.53
3303970100,714227.44
2540850070,471171.12
3797000745,507877.56
7883603700,253978.6
3438501452,352899.03
3530210260,698099.6
3598600049,204976.14
731500170,358115.06
7129304375,176455.16
263000006,422390.4
7212660560,322743.44
1112700010,407478.75
3420069060,587911.4
2473000470,451863.75
8691390980,723823.25
6184700100,444308.75
4476400275,367675.78
2968801240,270672.84
1529300160,397907.44
7640400070,641328.0
7016100380,449674.75
2172000890,418820.06
4035900015,715159.1
9528104660,1083151.9
507100005,402460.03
2783100160,392542.1
3629921140,840333.1
1099750610,232944.02
1330300451,1137813.8
2757000030,851356.75
